Date,RSXFS,INDPRO,UMCSENT,CPIAUCSL,DFF,UNRATE,GDPC1,Close_AAPL,Close_GOOGL,Close_MSFT,Close_BABA,Close_WMT
2020-08-14,482243.0,95.9294,74.1,259.366,0.1,8.4,20511.785,114.90750122070300,75.23149871826170,208.8999938964840,253.97000122070300,48.883331298828100
2020-08-15,482243.0,95.9294,74.1,259.366,0.1,8.4,20511.785,,,,,48.87666702270510
2020-08-16,482243.0,95.9294,74.1,259.366,0.1,8.4,20511.785,,,,,49.0966682434082
2020-08-17,482243.0,95.9294,74.1,259.366,0.1,8.4,20511.785,114.60749816894500,75.81199645996090,210.27999877929700,256.9599914550780,49.65666580200200
2020-08-18,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,115.5625,77.78900146484380,211.4900054931640,259.20001220703100,49.150001525878900
2020-08-19,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,115.7074966430660,77.23049926757810,209.6999969482420,260.5899963378910,48.9900016784668
2020-08-20,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,118.2750015258790,78.8125,214.5800018310550,257.9700012207030,48.21333312988280
2020-08-21,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,124.37000274658200,78.77850341796880,213.02000427246100,265.79998779296900,47.79666519165040
2020-08-22,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,,,,,48.503334045410200
2020-08-23,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,,,,,48.28333282470700
2020-08-24,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,125.85749816894500,79.25749969482420,213.69000244140600,276.0199890136720,48.776668548584000
2020-08-25,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,124.8249969482420,80.2925033569336,216.47000122070300,286.0,48.733333587646500
2020-08-26,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,126.52249908447300,82.20649719238280,221.1499938964840,291.9599914550780,49.16999816894530
2020-08-27,482243.0,95.9294,74.1,259.366,0.08,8.4,20511.785,125.01000213623000,81.4260025024414,226.5800018310550,284.1700134277340,47.9466667175293
2020-08-28,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,124.80750274658200,81.97149658203130,228.91000366210900,289.0,47.91666793823240
2020-08-29,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,,,,,46.83000183105470
2020-08-30,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,,,,,46.42333221435550
2020-08-31,482243.0,95.9294,74.1,259.366,0.09,8.4,20511.785,129.0399932861330,81.47650146484380,225.52999877929700,287.0299987792970,46.92333221435550
2020-09-01,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,134.17999267578100,82.75399780273440,227.27000427246100,298.0,47.06666564941410
2020-09-02,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,131.39999389648400,85.86949920654300,231.6499938964840,296.07000732421900,47.5099983215332
2020-09-03,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,120.87999725341800,81.47550201416020,217.3000030517580,282.5,48.119998931884800
2020-09-04,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,120.95999908447300,79.06050109863280,214.25,281.3900146484380,48.34333419799810
2020-09-05,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,48.61000061035160
2020-09-06,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,48.043331146240200
2020-09-07,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,48.00666809082030
2020-09-08,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,112.81999969482400,76.18000030517580,202.66000366210900,270.0199890136720,48.15666580200200
2020-09-09,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,117.31999969482400,77.36150360107420,211.2899932861330,273.1499938964840,48.5533332824707
2020-09-10,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,113.48999786377000,76.30249786376950,205.3699951171880,267.54998779296900,49.06666564941410
2020-09-11,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,112.0,75.78800201416020,204.02999877929700,271.6099853515630,45.88666534423830
2020-09-12,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,46.11333465576170
2020-09-13,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,45.89666748046880
2020-09-14,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,115.36000061035200,75.44149780273440,205.41000366210900,274.1000061035160,45.15666580200200
2020-09-15,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,115.54000091552700,76.75599670410160,208.77999877929700,277.9599914550780,44.4033317565918
2020-09-16,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,112.12999725341800,75.60449981689450,205.0500030517580,278.1400146484380,43.983333587646500
2020-09-17,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,110.33999633789100,74.35199737548830,202.91000366210900,275.7200012207030,43.30666732788090
2020-09-18,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,106.83999633789100,72.55449676513670,200.38999938964800,272.4100036621090,43.790000915527300
2020-09-19,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,43.369998931884800
2020-09-20,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,42.529998779296900
2020-09-21,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,110.08000183105500,71.50700378417970,202.5399932861330,273.82000732421900,42.5099983215332
2020-09-22,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,111.80999755859400,72.99099731445310,207.4199981689450,275.2900085449220,43.040000915527300
2020-09-23,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,107.12000274658200,70.46949768066410,200.58999633789100,272.95001220703100,42.62666702270510
2020-09-24,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,108.22000122070300,71.14299774169920,203.19000244140600,269.7300109863280,42.96333312988280
2020-09-25,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,112.27999877929700,71.9530029296875,207.82000732421900,271.0899963378910,44.060001373291000
2020-09-26,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,44.043331146240200
2020-09-27,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,,,,,44.706668853759800
2020-09-28,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,114.95999908447300,72.93299865722660,209.44000244140600,276.010009765625,44.47666549682620
2020-09-29,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,114.08999633789100,73.3010025024414,207.2599945068360,276.92999267578100,44.46333312988280
2020-09-30,491386.0,95.8914,80.4,259.951,0.09,7.8,20511.785,115.80999755859400,73.27999877929690,210.3300018310550,293.9800109863280,44.09333419799810
2020-10-01,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,116.79000091552700,74.3949966430664,212.4600067138670,290.04998779296900,43.336666107177700
2020-10-02,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,113.0199966430660,72.77999877929690,206.19000244140600,288.1700134277340,43.913333892822300
2020-10-03,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,44.12333297729490
2020-10-04,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,44.64666748046880
2020-10-05,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,116.5,74.1415023803711,210.3800048828130,288.2699890136720,44.369998931884800
2020-10-06,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,113.16000366210900,72.5510025024414,205.91000366210900,292.3900146484380,44.66999816894530
2020-10-07,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.08000183105500,72.95700073242190,209.8300018310550,296.5,45.043331146240200
2020-10-08,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,114.97000122070300,74.17150115966800,210.5800018310550,300.5400085449220,45.55666732788090
2020-10-09,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,116.97000122070300,75.52249908447270,215.80999755859400,299.739990234375,45.246665954589800
2020-10-10,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,45.276668548584000
2020-10-11,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,45.206668853759800
2020-10-12,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,124.4000015258790,78.22949981689450,221.3999938964840,306.3399963378910,46.47666549682620
2020-10-13,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,121.0999984741210,78.35350036621090,222.86000061035200,308.7799987792970,46.70000076293950
2020-10-14,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,121.19000244140600,78.1719970703125,220.86000061035200,301.0400085449220,46.599998474121100
2020-10-15,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,120.70999908447300,77.77349853515630,219.66000366210900,299.4599914550780,46.56999969482420
2020-10-16,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,119.0199966430660,78.38500213623050,219.66000366210900,307.30999755859400,46.59333419799810
2020-10-17,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,46.599998474121100
2020-10-18,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,46.456668853759800
2020-10-19,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.9800033569340,76.49749755859380,214.22000122070300,305.2900085449220,46.439998626709000
2020-10-20,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,117.51000213623000,77.55400085449220,214.6499938964840,309.80999755859400,46.720001220703100
2020-10-21,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,116.87000274658200,79.29949951171880,214.8000030517580,307.9700012207030,46.869998931884800
2020-10-22,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.75,80.33300018310550,214.88999938964800,306.2799987792970,46.56999969482420
2020-10-23,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.04000091552700,81.64900207519530,216.22999572753900,309.9200134277340,46.93000030517580
2020-10-24,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,47.06666564941410
2020-10-25,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,46.55666732788090
2020-10-26,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.0500030517580,79.2145004272461,210.0800018310550,306.8699951171880,46.633331298828100
2020-10-27,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,116.5999984741210,79.94400024414060,213.25,317.1400146484380,45.970001220703100
2020-10-28,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,111.1999969482420,75.54000091552730,202.67999267578100,307.94000244140600,46.12666702270510
2020-10-29,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,115.31999969482400,77.84400177001950,204.72000122070300,312.55999755859400,45.96333312988280
2020-10-30,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,108.86000061035200,80.80549621582030,202.47000122070300,304.69000244140600,46.543331146240200
2020-10-31,489705.0,96.5256,81.8,260.249,0.09,6.8,20724.128,,,,,46.63666534423830
2020-11-01,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,,,,,47.37333297729490
2020-11-02,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,108.7699966430660,81.21600341796880,202.3300018310550,310.8399963378910,46.90666580200200
2020-11-03,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,110.44000244140600,82.28299713134770,206.42999267578100,285.57000732421900,46.866668701171900
2020-11-04,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,114.9499969482420,87.2925033569336,216.38999938964800,295.7099914550780,47.016666412353500
2020-11-05,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.02999877929700,88.125,223.2899932861330,287.75,46.733333587646500
2020-11-06,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,118.69000244140600,87.98650360107420,223.72000122070300,299.95001220703100,46.939998626709000
2020-11-07,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,,,,,46.516666412353500
2020-11-08,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,,,,,45.313331604003900
2020-11-09,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,116.31999969482400,88.07099914550780,218.38999938964800,290.5299987792970,46.08000183105470
2020-11-10,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,115.97000122070300,86.88600158691410,211.0099945068360,266.5400085449220,46.50666809082030
2020-11-11,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.48999786377000,87.36150360107420,216.5500030517580,265.6499938964840,46.29666519165040
2020-11-12,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.20999908447300,87.14099884033200,215.44000244140600,264.30999755859400,47.3033332824707
2020-11-13,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.26000213623000,88.61299896240230,216.5099945068360,260.8399963378910,47.30666732788090
2020-11-14,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,,,,,47.473331451416000
2020-11-15,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,,,,,47.25
2020-11-16,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,120.3000030517580,88.70149993896480,217.22999572753900,258.30999755859400,47.253334045410200
2020-11-17,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.38999938964800,88.08300018310550,214.4600067138670,256.79998779296900,47.4466667175293
2020-11-18,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,118.02999877929700,87.03199768066410,211.0800018310550,255.8300018310550,47.38999938964840
2020-11-19,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,118.63999938964800,87.92849731445310,212.4199981689450,259.8900146484380,47.22999954223630
2020-11-20,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,117.33999633789100,86.81900024414060,210.38999938964800,270.739990234375,47.34333419799810
2020-11-21,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,,,,,47.220001220703100
2020-11-22,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,,,,,47.116668701171900
2020-11-23,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,113.8499984741210,86.37799835205080,210.11000061035200,270.1099853515630,47.20000076293950
2020-11-24,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,115.16999816894500,88.19499969482420,213.86000061035200,279.9599914550780,47.28333282470700
2020-11-25,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,116.02999877929700,88.20649719238280,213.8699951171880,277.7200012207030,46.96666717529300
2020-11-26,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,,,,,46.61000061035160
2020-11-27,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,116.58999633789100,89.35099792480470,215.22999572753900,276.4800109863280,46.36000061035160
2020-11-28,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,,,,,46.62666702270510
2020-11-29,487287.0,96.9529,76.9,260.895,0.08,6.7,20724.128,,,,,46.91666793823240
2020-11-30,487287.0,96.9529,76.9,260.895,0.09,6.7,20724.128,119.0500030517580,87.72000122070310,214.07000732421900,263.3599853515630,46.85333251953130
2020-12-01,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,122.72000122070300,89.76799774169920,216.2100067138670,264.010009765625,46.66666793823240
2020-12-02,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,123.08000183105500,91.24849700927730,215.3699951171880,261.32000732421900,45.71666717529300
2020-12-03,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,122.94000244140600,91.09200286865230,214.2400054931640,266.9100036621090,45.90666580200200
2020-12-04,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,122.25,91.18800354003910,214.36000061035200,267.25,45.05666732788090
2020-12-05,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,45.46666717529300
2020-12-06,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,45.676666259765600
2020-12-07,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,123.75,90.85150146484380,214.2899932861330,264.0,45.31999969482420
2020-12-08,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,124.37999725341800,90.56649780273440,216.0099945068360,266.0899963378910,45.63666534423830
2020-12-09,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,121.77999877929700,88.89299774169920,211.8000030517580,263.79998779296900,46.176666259765600
2020-12-10,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,123.23999786377000,88.38249969482420,210.52000427246100,264.8699951171880,46.03333282470700
2020-12-11,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,122.41000366210900,88.73999786376950,213.2599945068360,264.5400085449220,45.766666412353500
2020-12-12,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,47.00666809082030
2020-12-13,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,46.439998626709000
2020-12-14,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,121.77999877929700,87.61299896240230,214.1999969482420,256.0299987792970,46.70333480834960
2020-12-15,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,127.87999725341800,88.05400085449220,214.1300048828130,255.11000061035200,46.64666748046880
2020-12-16,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,127.80999755859400,87.8594970703125,219.27999877929700,261.8900146484380,46.56999969482420
2020-12-17,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,128.6999969482420,87.02549743652340,219.4199981689450,264.42999267578100,46.529998779296900
2020-12-18,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,126.66000366210900,86.31099700927730,218.58999633789100,260.0,46.766666412353500
2020-12-19,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,46.68333435058590
2020-12-20,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,46.86000061035160
2020-12-21,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,128.22999572753900,86.72799682617190,222.58999633789100,260.42999267578100,47.18333435058590
2020-12-22,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,131.8800048828130,86.01100158691410,223.94000244140600,255.8300018310550,47.220001220703100
2020-12-23,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,130.9600067138670,86.4114990234375,221.02000427246100,256.17999267578100,47.186668395996100
2020-12-24,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,131.97000122070300,86.70800018310550,222.75,222.0,47.07666778564450
2020-12-25,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,47.290000915527300
2020-12-26,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,47.05666732788090
2020-12-27,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,,,,,47.09000015258790
2020-12-28,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,136.69000244140600,88.697998046875,224.9600067138670,222.36000061035200,47.47666549682620
2020-12-29,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,134.8699951171880,87.88800048828130,224.1499938964840,236.2599945068360,47.543331146240200
2020-12-30,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,133.72000122070300,86.8125,221.67999267578100,238.38999938964800,47.54666519165040
2020-12-31,495533.0,98.2039,80.7,262.005,0.09,6.7,20724.128,132.69000244140600,87.63200378417970,222.4199981689450,232.72999572753900,47.35333251953130
2021-01-01,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,47.413333892822300
2021-01-02,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,47.516666412353500
2021-01-03,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,47.40666580200200
2021-01-04,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,129.41000366210900,86.30650329589840,217.69000244140600,227.8500061035160,47.939998626709000
2021-01-05,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,131.00999450683600,87.00250244140630,217.8999938964840,240.3999938964840,47.61333465576170
2021-01-06,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,126.5999984741210,86.14399719238280,212.25,227.61000061035200,48.496665954589800
2021-01-07,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,130.9199981689450,88.71700286865230,218.2899932861330,226.8999938964840,48.40999984741210
2021-01-08,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,132.0500030517580,89.8915023803711,219.6199951171880,236.19000244140600,48.526668548584000
2021-01-09,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,49.560001373291000
2021-01-10,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,50.003334045410200
2021-01-11,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,128.97999572753900,87.81449890136720,217.4900054931640,227.3699951171880,49.686668395996100
2021-01-12,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,128.8000030517580,86.87149810791020,214.92999267578100,225.6000061035160,49.84333419799810
2021-01-13,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,130.88999938964800,87.36250305175780,216.33999633789100,235.3000030517580,50.25
2021-01-14,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,128.91000366210900,86.5459976196289,213.02000427246100,242.97999572753900,50.233333587646500
2021-01-15,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,127.13999938964800,86.38099670410160,212.6499938964840,243.4600067138670,49.70000076293950
2021-01-16,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,50.03666687011720
2021-01-17,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,50.483333587646500
2021-01-18,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,,,,,50.150001525878900
2021-01-19,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,127.83000183105500,89.22350311279300,216.44000244140600,251.6499938964840,49.633331298828100
2021-01-20,511693.0,98.8135,79.0,262.518,0.09,6.4,20990.541,132.02999877929700,94.00350189208980,224.33999633789100,265.489990234375,49.6533317565918
2021-01-21,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,136.8699951171880,94.2074966430664,224.97000122070300,260.0,49.116668701171900
2021-01-22,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,139.07000732421900,94.62799835205080,225.9499969482420,258.6199951171880,48.84000015258790
2021-01-23,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,,,,,49.233333587646500
2021-01-24,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,,,,,49.366668701171900
2021-01-25,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,142.9199981689450,94.71399688720710,229.52999877929700,261.3800048828130,49.2599983215332
2021-01-26,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,143.16000366210900,95.39749908447270,232.3300018310550,265.9200134277340,49.52000045776370
2021-01-27,511693.0,98.8135,79.0,262.518,0.08,6.4,20990.541,142.05999755859400,90.9469985961914,232.8999938964840,260.25,49.75
2021-01-28,511693.0,98.8135,79.0,262.518,0.07,6.4,20990.541,137.08999633789100,92.66000366210940,238.92999267578100,260.760009765625,49.09000015258790
2021-01-29,511693.0,98.8135,79.0,262.518,0.07,6.4,20990.541,131.9600067138670,91.36799621582030,231.9600067138670,253.8300018310550,49.1533317565918
2021-01-30,511693.0,98.8135,79.0,262.518,0.07,6.4,20990.541,,,,,48.80666732788090
2021-01-31,511693.0,98.8135,79.0,262.518,0.07,6.4,20990.541,,,,,48.630001068115200
2021-02-01,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,134.13999938964800,94.65350341796880,239.6499938964840,264.69000244140600,48.35333251953130
2021-02-02,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,134.99000549316400,95.95600128173830,239.5099945068360,254.5,48.099998474121100
2021-02-03,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,133.94000244140600,102.94400024414100,243.0,263.42999267578100,48.18333435058590
2021-02-04,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,137.38999938964800,102.68150329589800,242.0099945068360,266.9599914550780,48.34333419799810
2021-02-05,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,136.75999450683600,104.44149780273400,242.1999969482420,265.6700134277340,48.24333190917970
2021-02-06,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,,,,,47.58000183105470
2021-02-07,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,,,,,47.67333221435550
2021-02-08,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,136.91000366210900,104.22599792480500,242.47000122070300,262.5899963378910,47.563331604003900
2021-02-09,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,136.00999450683600,103.76950073242200,243.77000427246100,266.489990234375,47.59000015258790
2021-02-10,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,135.38999938964800,104.3239974975590,242.82000732421900,267.7900085449220,47.723331451416000
2021-02-11,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,135.1300048828130,104.4375,244.4900054931640,268.92999267578100,47.41666793823240
2021-02-12,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,135.3699951171880,104.75150299072300,244.9900054931640,267.8500061035160,46.83333206176760
2021-02-13,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,,,,,46.813331604003900
2021-02-14,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,,,,,46.459999084472700
2021-02-15,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,,,,,45.68333435058590
2021-02-16,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,133.19000244140600,105.53500366210900,243.6999969482420,270.70001220703100,45.24333190917970
2021-02-17,498200.0,95.5072,76.8,263.583,0.08,6.2,20990.541,130.83999633789100,105.93099975585900,244.1999969482420,270.8299865722660,45.540000915527300
2021-02-18,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,129.7100067138670,105.29049682617200,243.7899932861330,264.510009765625,45.87333297729490
2021-02-19,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,129.8699951171880,104.44049835205100,240.97000122070300,263.5899963378910,46.413333892822300
2021-02-20,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,,,,,46.5533332824707
2021-02-21,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,,,,,46.5099983215332
2021-02-22,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,126.0,102.71299743652300,234.5099945068360,254.0,46.459999084472700
2021-02-23,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,125.86000061035200,103.00599670410200,233.27000427246100,252.75,46.12333297729490
2021-02-24,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,125.3499984741210,104.19049835205100,234.5500030517580,250.33999633789100,46.62333297729490
2021-02-25,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,120.98999786377000,100.79750061035200,228.9900054931640,240.17999267578100,46.849998474121100
2021-02-26,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,121.26000213623000,101.09549713134800,232.3800048828130,237.7599945068360,47.22666549682620
2021-02-27,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,,,,,48.22999954223630
2021-02-28,498200.0,95.5072,76.8,263.583,0.07,6.2,20990.541,,,,,48.66666793823240
2021-03-01,550963.0,98.1929,84.9,264.91,0.07,6.1,20990.541,127.79000091552700,103.48300170898400,236.94000244140600,241.69000244140600,48.936668395996100
2021-03-02,550963.0,98.1929,84.9,264.91,0.07,6.1,20990.541,125.12000274658200,103.2239990234380,233.8699951171880,234.4199981689450,49.4466667175293
2021-03-03,550963.0,98.1929,84.9,264.91,0.07,6.1,20990.541,122.05999755859400,100.57050323486300,227.55999755859400,236.27000427246100,50.02000045776370
2021-03-04,550963.0,98.1929,84.9,264.91,0.07,6.1,20990.541,120.12999725341800,101.69650268554700,226.72999572753900,230.5,49.58333206176760
