Date,RSXFS,INDPRO,UMCSENT,CPIAUCSL,DFF,UNRATE,GDPC1,Close_AAPL_stock_data,Close_GOOGL_stock_data,Close_MSFT_stock_data,Close_BABA_stock_data,Close_WMT_stock_data
2023-08-18,603784.0,103.0951,69.4,306.187,5.33,3.8,,174.49000549316400,127.45999908447300,316.4800109863280,88.02999877929690,53.28666687011720
2023-08-19,603784.0,103.0951,69.4,306.187,5.33,3.8,,,,,,53.03666687011720
2023-08-20,603784.0,103.0951,69.4,306.187,5.33,3.8,,,,,,53.073333740234400
2023-08-21,603784.0,103.0951,69.4,306.187,5.33,3.8,,175.83999633789100,128.3699951171880,321.8800048828130,88.56999969482420,53.086666107177700
2023-08-22,603784.0,103.0951,69.4,306.187,5.33,3.8,,177.22999572753900,129.0800018310550,322.4599914550780,88.08000183105470,52.779998779296900
2023-08-23,603784.0,103.0951,69.4,306.187,5.33,3.8,,181.1199951171880,132.3699951171880,327.0,89.83999633789060,53.496665954589800
2023-08-24,603784.0,103.0951,69.4,306.187,5.33,3.8,,176.3800048828130,129.77999877929700,319.9700012207030,89.11000061035160,53.54999923706060
2023-08-25,603784.0,103.0951,69.4,306.187,5.33,3.8,,178.61000061035200,129.8800048828130,322.9800109863280,89.81999969482420,53.63666534423830
2023-08-26,603784.0,103.0951,69.4,306.187,5.33,3.8,,,,,,53.41999816894530
2023-08-27,603784.0,103.0951,69.4,306.187,5.33,3.8,,,,,,53.733333587646500
2023-08-28,603784.0,103.0951,69.4,306.187,5.33,3.8,,180.19000244140600,131.00999450683600,323.70001220703100,92.23999786376950,53.33333206176760
2023-08-29,603784.0,103.0951,69.4,306.187,5.33,3.8,,184.1199951171880,134.57000732421900,328.4100036621090,94.02999877929690,53.060001373291000
2023-08-30,603784.0,103.0951,69.4,306.187,5.33,3.8,,187.6499938964840,135.8800048828130,328.7900085449220,93.6500015258789,53.086666107177700
2023-08-31,603784.0,103.0951,69.4,306.187,5.33,3.8,,187.8699951171880,136.1699981689450,327.760009765625,92.9000015258789,51.89666748046880
2023-09-01,608307.0,103.3081,67.8,307.288,5.33,3.8,,189.4600067138670,135.66000366210900,328.6600036621090,95.01000213623050,52.643333435058600
2023-09-02,608307.0,103.3081,67.8,307.288,5.33,3.8,,,,,,52.503334045410200
2023-09-03,608307.0,103.3081,67.8,307.288,5.33,3.8,,,,,,52.336666107177700
2023-09-04,608307.0,103.3081,67.8,307.288,5.33,3.8,,,,,,52.70000076293950
2023-09-05,608307.0,103.3081,67.8,307.288,5.33,3.8,,189.6999969482420,135.77000427246100,333.54998779296900,94.6500015258789,52.29666519165040
2023-09-06,608307.0,103.3081,67.8,307.288,5.33,3.8,,182.91000366210900,134.4600067138670,332.8800048828130,94.4499969482422,52.606666564941400
2023-09-07,608307.0,103.3081,67.8,307.288,5.33,3.8,,177.55999755859400,135.25999450683600,329.9100036621090,89.97000122070310,52.90666580200200
