,Date,Open,High,Low,Close,Adj Close,Volume,SMA_7,SMA_14,SMA_30,SMA_50,SMA_200,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,Adj Close_A_BBL_20_2.0,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,ADX_14,DMP_14,DMN_14,ALMA_10_6.0_0.85,AMATe_LR_8_21_2,AMATe_SR_8_21_2,AO_5_34,OBV,OBV_min_2,OBV_max_2,OBVe_4,OBVe_12,AOBV_LR_2,AOBV_SR_2,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATRr_14,Adj Close_B_BBL_20_2.0,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,CFO_9,CG_10,CMO_14,COPC_11_14_10,CTI_12,ER_10,BULLP_13,BEARP_13,FISHERT_9_1,FISHERTs_9_1,INERTIA_20_14,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,MOM_10,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSL_12,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,QQE_14_5_4.236,QQE_14_5_4.236_RSIMA,QQEl_14_5_4.236,QQEs_14_5_4.236,ROC_10,RSX_14,RVGI_14_4,RVGIs_14_4,SLOPE_1,SMI_5_20_5,SMIs_5_20_5,SMIo_5_20_5,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,SQZPRO_20_2.0_20_2_1.5_1,SQZPRO_ON_WIDE,SQZPRO_ON_NORMAL,SQZPRO_ON_NARROW,SQZPRO_OFF,SQZPRO_NO,STC_10_12_26_0.5,STCmacd_10_12_26_0.5,STCstoch_10_12_26_0.5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,TD_SEQ_UP,TD_SEQ_DN,TRIX_30_9,TRIXs_30_9,TSI_13_25_13,TSIs_13_25_13,UO_7_14_28,WILLR_14,DEMA_10,EMA_10,FWMA_10,HILO_13_21,HILOl_13_21,HILOs_13_21,HL2,HLC3,HMA_10,HWMA_0.2_0.1_0.1,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,JMA_7_0,KAMA_10_2_30,LR_14,MIDPOINT_2,OHLC4,PWMA_10,SINWMA_14,SSF_10_2,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,T3_10_0.7,TEMA_10,TRIMA_10,VIDYA_14,VWAP_D,VWMA_10,WCP,ZL_EMA_10,LOGRET_1,PCTRET_1,ENTP_10,KURT_30,MAD_30,MEDIAN_30,QTL_30_0.5,SKEW_30,STDEV_30,TOS_STDEVALL_LR,TOS_STDEVALL_L_1,TOS_STDEVALL_U_1,TOS_STDEVALL_L_2,TOS_STDEVALL_U_2,TOS_STDEVALL_L_3,TOS_STDEVALL_U_3,VAR_30,ZS_30,CHOP_14_1_100,CKSPl_10_3_20,CKSPs_10_3_20,LDECAY_5,DEC_1,DPO_20,INC_1,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,QS_10,TTM_TRND_6,VHF_28,VTXP_14,VTXM_14,DCL_20_20,DCM_20_20,DCU_20_20,HWM,HWU,HWL,KCLe_20_2,KCBe_20_2,KCUe_20_2,MASSI_9_25,NATR_14,PDIST,RVI_14,THERMO_20_2_0.5,THERMOma_20_2_0.5,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TRUERANGE_1,UI_14,RSXFS,INDPRO,UMCSENT,CPIAUCSL,DFF,UNRATE,GDPC1,Close_AAPL_stock_data,Close_GOOGL_stock_data,Close_MSFT_stock_data,Close_BABA_stock_data,Close_WMT_stock_data
169,2023-12-22,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,153.4199981689453,29480100.0,152.08999851771765,149.46714237758093,147.2739995320638,141.24300018310547,,142.46128273263736,148.5789993286133,154.69671592458923,8.234968095922271,0.8956540618043908,64.11553114089949,3.1361629725431612,0.26280910704799076,2.8733538654951705,153.3513346354167,156.56020141267325,150.14246785816013,3.208866777256554,1.0,141.15854629331,148.5789993286133,155.60854324155224,530642598.4019001,47695275.79244524,20.040904033987527,26.178348500656163,15.763820470396443,147.89997427563904,1.0,0.0,7.064767231660738,800494600.0,800494600.0,829974700.0,811961571.0238935,779998168.2832177,0.0,1.0,2.284614367362792,0.0,85.71428571428572,85.71428571428572,3.192805086683736,0.0,0.03795141921127554,-0.21341843522920756,131.4620073374384,106.04845824031665,95.62536097016022,-0.8225782341158995,-5.449596513052131,28.231062281798984,7.984792004872449,0.8919592000707892,0.3605766056560173,3.880922816907116,2.2409234272586787,2.762846058602242,2.742273055313656,51.928509561177506,80.60393797660026,79.93027046402986,81.95127300174107,7124.980179133371,7166.44201905734,6.0,1.1828027279652704,1.5456386085622271,0.23867106522701187,1.3069675433352153,58.333333333333336,-2.8122346862349534,-3.915432908183953,1.1031982219489995,59.28633069985002,64.17364929811012,59.28633069985002,,4.070004120556225,67.48890397267637,0.17553371497497716,0.18660417244484387,-0.4199981689453125,0.3070151779510963,0.2884583968655031,0.018556781085593166,6.921663920084636,0.0,1.0,0.0,6.921663920084636,1.0,0.0,0.0,0.0,0.0,98.53716107,3.1361631762644606,95.93338384,80.32605780466152,82.6855968680653,70.27220308730399,77.717751307043,,,0.20671212845153608,0.18794836877507048,26.01788187074554,22.996336752574493,56.677837101342156,-17.6800537109375,153.65046986728498,151.23181202014163,152.9941932304756,146.80047825404577,146.80047825404577,,153.5300064086914,153.49333699544272,154.61904703776167,150.6948540158597,137.59499549865723,132.81999588012695,150.46500396728516,147.57500457763672,159.27999877929688,153.24381738939067,147.70945633184635,153.41069993239182,153.62999725341797,153.56250381469727,151.28208979964256,149.31970131354123,153.50255343928046,144.4582589998365,1.0,144.4582589998365,,150.3390655208865,154.12489154571358,150.99566548665365,138.8156357795486,153.49333699544272,150.42180905625975,153.47500228881836,153.79516326979038,-0.002733830879625901,-0.0027300973670256745,3.35596419348846,0.09137759072198018,2.405732048882381,146.81000518798828,146.81000518798828,0.8751975451787796,3.230719661735235,155.12888289267994,132.9866742600649,177.271091525295,110.84446562744981,199.41330015791007,88.70225699483476,221.55550879052512,10.437549532722631,1.9023620989697556,49.804473004956094,146.28402598724344,148.80334652710073,153.63999633789064,1.0,2.64849853515625,0.0,149.84828009409614,,0.16,0.0,0.429998779296875,1.0,0.2540111608012632,1.1571032239234733,0.7509134613808007,142.80999755859375,149.22000122070312,155.6300048828125,150.6948540158597,155.06869385672832,146.3210141749911,142.60731656030174,148.86052066604645,155.11372477179117,24.94697454061612,2.081087944720111,2.9999847412109375,43.73311350995153,0.6100006103515625,1.868134455777294,1.0,0.0,1.6399993896484375,0.8346465092453258,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,193.600006103516,141.490005493164,374.579986572266,75.2799987792969,55.1966667175293
170,2023-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,,,,,55.0833320617676
171,2023-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,,,,,56.1033325195313
172,2023-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,,,,,56.5233345031738
173,2023-12-26,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,153.41000366210938,25067200.0,152.94571358816964,149.9335708618164,147.60233306884766,141.715400390625,,142.4110705101038,148.8629997253418,155.31492894057982,8.668277848951154,0.8523755287045434,64.08561889990251,3.1188399238878333,0.19638884671413015,2.922451077173703,153.44800008138026,156.50627553670253,150.38972462605798,3.0582754553222626,1.0,141.60742649089633,148.8629997253418,155.69992527019323,525629480.50408614,38519708.17605674,20.38315446705623,25.59231680500864,15.410929666764652,148.9524086633523,1.0,0.0,6.865177558450142,775427400.0,775427400.0,800494600.0,797347902.6143361,779294973.1627226,0.0,1.0,2.4218577849559324,0.0,78.57142857142857,78.57142857142857,3.0326045053664825,0.0,0.03503434446101528,-0.15788881928717133,128.69143165214243,116.94412637640241,79.985194788877,-0.8279889610755173,-5.459157649462095,28.171237799805038,8.447192901305595,0.8824286306264714,0.497354438619242,3.0907809587161523,2.140784010473965,2.744218153101161,2.762846058602242,49.65879246143346,79.74980274378272,79.87011455728081,79.50917911678656,7128.102666107699,7122.729110622113,7.5200042724609375,1.0532425703514467,1.6339912163425623,0.2616189384058776,1.3723722779366847,50.0,-6.660944842372484,-6.211314451457187,-0.44963039091529733,59.341465005765514,64.14430583204091,59.341465005765514,,5.154571460636048,67.97436707599438,0.15389041627717437,0.1809779827899454,-0.0099945068359375,0.304683156125087,0.2938666499520311,0.010816506173055906,7.401664733886719,0.0,1.0,0.0,7.401664733886719,0.0,0.0,0.0,1.0,0.0,99.26858054,3.118840096267377,96.97431397,83.28063262927397,82.07489524460708,73.7552812021239,74.0275950439452,,,0.21123521677013368,0.19251893310372223,26.357163778991424,23.476454899205482,58.23505869671123,-18.5154312228533,153.9307772477937,151.62784686413576,153.1732165996845,147.16762070428757,147.16762070428757,,153.50499725341797,153.47333272298178,154.43147231593403,150.97125792231665,137.82249641418457,132.81999588012695,150.57500457763672,148.56500244140625,171.80999755859375,153.4931405929622,148.46474929324754,154.02762454525455,153.41500091552734,153.49499893188477,152.40724515914917,150.02365985966543,153.61538801832873,145.3220722108671,1.0,145.3220722108671,,151.00560556957734,154.22425433274722,151.8949986775716,139.39559128558102,153.47333272298178,151.01752474279823,153.45750045776367,153.6560452276623,-6.514686816695571e-05,-6.514474615582078e-05,3.358915994992328,-0.3289577772946301,2.5845993041992186,146.8800048828125,146.8800048828125,0.7503473760672933,3.3354116920580306,155.41604501434975,133.2738363817347,177.5582536469648,111.13162774911962,199.70046227957988,88.98941911650456,221.84267091219493,11.124971155517414,1.7412155168402148,47.537730425317214,146.9336247923277,148.80334652710073,153.41000366210938,1.0,2.253504180908209,0.0,150.77335606029075,,0.16,0.0,0.39199981689453123,1.0,0.27381233377505104,1.1738819868224148,0.8097053753847818,142.80999755859375,149.22000122070312,155.6300048828125,150.97125792231665,155.26423366067905,146.67828218395425,143.45519210366584,149.29380476090958,155.13241741815332,24.748472620903044,1.9767971012150516,1.8899993896484375,35.816755017134874,0.3700103759765625,1.7254559719867482,1.0,0.0,0.9499969482421875,0.8283092780831833,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,193.050003051758,141.520004272461,374.660003662109,75.8499984741211,56.220001220703104
174,2023-12-27,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,153.33999633789062,31434700.0,153.42714146205358,150.5635702950614,147.96066640218098,142.13120025634765,,142.5027261539489,149.1784996032715,155.85427305259407,8.950047717434177,0.8116864859338075,63.86087528286322,3.0641407696032275,0.1133517539436193,2.950789015659608,153.42400004069015,156.38905737646488,150.45894270491542,2.9650573357747367,1.0,142.0273598589071,149.1784996032715,156.01735772267665,502526897.511164,23913453.364690185,20.95425050839343,26.505504325541374,14.788102119336342,150.12656739962293,1.0,0.0,6.520794857249541,743992700.0,743992700.0,775427400.0,776005821.5686017,773863854.2146114,0.0,1.0,2.6013446710048527,21.42857142857143,71.42857142857143,50.0,2.9345615879909746,0.0,0.03237598620999105,-0.13253056347090725,123.06987455541787,114.0877766239877,73.69179993640549,-0.7948939676335269,-5.467991477232208,27.721750565726445,9.232368024389963,0.8577077762061541,0.4308817210091878,3.5406723577499974,1.8806686956406224,2.945836553346366,2.744218153101161,46.31968629147306,78.9495605279303,79.56326321416397,77.72215515546296,7033.021808378155,7089.0463782755,5.8600006103515625,0.853791715083337,1.7513798319669913,0.3032060432242454,1.448173788742746,41.666666666666664,-8.702866970802095,-6.602589263909438,-2.100277706892657,59.3422911170409,64.04982898231502,59.3422911170409,,3.9734206537255234,68.18493337067004,0.1436026811276904,0.1659107092059629,-0.07000732421875,0.30119126396701323,0.2963081879570251,0.004883076009988108,7.058329264322917,0.0,1.0,0.0,7.058329264322917,0.0,0.0,0.0,1.0,0.0,98.27371071,3.0641409154628434,94.36125653,81.56840105830732,81.72503049741427,69.03574123963243,71.02107517635348,,,0.21543322769987938,0.19704374862990173,26.578241207679362,23.919567228987464,54.48258369629283,-19.099311891287222,154.07806245861786,151.93914676845483,153.25664184143494,147.46476309640067,147.46476309640067,,153.9499969482422,153.74666341145834,154.06519021699054,151.18565785326334,138.1124973297119,132.81999588012695,150.57500457763672,148.56500244140625,170.30999755859375,153.60313887591056,148.97644410780435,154.21133865524124,153.375,153.6999969482422,153.00935319066048,150.7313919109035,153.59206244786947,146.22463105658028,1.0,146.22463105658028,,151.63500655777392,154.18398623344765,152.5066650390625,140.2314015259881,153.74666341145834,151.4819851295265,153.6449966430664,153.82040019692258,-0.00045644547960358643,-0.0004563413242133496,3.359073845722933,-0.6721041067219876,2.7435993448893177,146.9550018310547,146.9550018310547,0.6911332172389518,3.3550673695010262,155.70320713601956,133.5609985034045,177.8454157686346,111.41878987078942,199.9876244012497,89.27658123817437,222.12983303386474,11.256477053890537,1.6033448343273284,45.77583385469826,147.30526170274337,148.80334652710073,153.33999633789062,1.0,1.8944969177246094,0.0,151.55041987189423,,0.16,0.0,0.17400054931640624,-1.0,0.2917963484308853,1.1557438728132263,0.76277120669942,142.80999755859375,149.22000122070312,155.6300048828125,151.18565785326334,155.34850756069466,147.02280814583202,144.08041085699975,149.67915633966967,155.2779018223396,24.606313453349188,1.9137613525988058,3.25,30.044679729121068,0.8000030517578125,1.6373175986316115,1.0,0.0,1.660003662109375,0.6040609810923075,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,193.149993896484,140.369995117188,374.070007324219,76.1100006103516,56.6033325195313
175,2023-12-28,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,153.3800048828125,27057000.0,153.32856968470983,151.0278560093471,148.2133331298828,142.56940032958985,,142.75183509479237,149.53149948120117,156.31116386760996,9.067874541392028,0.7838271323080858,63.93870797056931,2.9895578885523264,0.031015098314174594,2.958542790238152,153.49733378092452,156.34005428650178,150.65461327534726,2.842720505577254,1.0,142.51853159437346,149.53149948120117,156.14853266248875,496062241.6021222,13707281.028555095,21.38658810705307,25.74274740121774,14.79538490343249,151.44027832175306,1.0,0.0,6.171117984547351,771049700.0,743992700.0,771049700.0,774023372.941161,773430907.4123635,0.0,1.0,2.9466656415890498,14.285714285714286,64.28571428571429,50.0,2.8056646804782264,0.0,0.030710335189815474,-0.30088041482121636,118.0387971376368,112.30567279872706,59.22123654453742,-0.2980220192050297,-5.47555680104664,27.877415941138622,9.34977880231957,0.7917160449488971,0.36970665420783716,2.534864200755578,1.4048593179430782,2.866889200545053,2.945836553346366,44.76169365873143,76.28895433044816,78.47182691959203,71.92320915216041,6990.041444741627,7080.216976517945,4.540008544921875,0.736800469134027,1.9801529759078143,0.4255833497320547,1.5545696261757596,50.0,-11.153006566729104,-7.242183087869158,-3.9108234788599465,59.4106427971694,64.01278864506645,59.4106427971694,,3.050261123774378,68.26691268917675,0.1431137087330933,0.15227226975296665,0.040008544921875,0.29942014571895614,0.2973455072110021,0.0020746385079540297,7.1799977620442705,0.0,1.0,0.0,7.1799977620442705,0.0,0.0,0.0,1.0,0.0,94.87131259,2.989558011972008,88.7821372,81.20654248385144,82.01852539047758,67.45934685868173,70.0834564334794,,,0.219256469532092,0.20154580310536543,26.78346255411565,24.328695132577206,46.422545060341605,-18.76562943430515,154.16548542878908,152.2011209710653,153.31293802328045,147.8180963425409,147.8180963425409,,153.51499938964844,153.47000122070312,153.79618223556497,151.37349664400145,138.1124973297119,132.81999588012695,151.7550048828125,148.56500244140625,169.14999389648438,153.63188439052502,149.3395027970044,154.45030772450207,153.36000061035156,153.53250122070312,153.2352901995182,151.361268787633,153.5287781507974,146.40896938987572,1.0,146.40896938987572,,152.20613693111636,154.109335690745,152.9499984741211,140.89009772145016,153.47000122070312,151.88461521318763,153.44750213623047,153.65669351161563,0.00026087992298881607,0.0002609139551152939,3.3573141123636336,-0.9827676681363298,2.936444091796875,147.02999877929688,147.02999877929688,0.5385727939040469,3.466409577702938,155.99036925768937,133.8481606250743,178.13257789030442,111.70595199245923,200.2747865229195,89.56374335984418,222.41699515553455,12.015995360390662,1.4904966182194346,43.5694110095481,147.79873455590652,148.80334652710073,153.3800048828125,0.0,1.647505187988287,1.0,152.20315347364115,,0.16,0.0,0.06800079345703125,-1.0,0.2663000939339298,1.154252410030175,0.7905439036785933,142.80999755859375,149.22000122070312,155.6300048828125,151.37349664400145,155.39731746460598,147.34967582339692,144.75084745320808,150.03161810568326,155.31238875815845,24.435426104368933,1.8292245345942248,2.300018310546875,40.692942066540425,0.6999969482421875,1.5480489652611902,1.0,0.0,1.1300048828125,0.5962967152698707,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,193.580001831055,140.229995727539,375.279998779297,77.2399978637695,56.459999084472706
176,2023-12-29,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,151.94000244140625,39789000.0,153.0642852783203,151.35071345738,148.50466664632162,143.04560028076173,,143.15969096977992,149.82399978637696,156.488308602974,8.896183289859023,0.6587563476770104,59.01238668369192,2.782182981992264,-0.14108784659671025,2.9232708285889744,153.29400024414068,156.13787275670288,150.45012773157848,2.843872512562208,1.0,142.82789207201455,149.82399978637696,156.5228955815361,481593610.8220568,3682257.0038831234,20.744990301538813,23.870756549508933,18.60132691527627,152.81904300922164,1.0,0.0,5.726264011158662,731260700.0,731260700.0,771049700.0,756918303.7646966,766943183.1950768,0.0,1.0,3.0091017698630083,7.142857142857143,57.142857142857146,50.0,2.8095458183263218,0.0,0.01891621502091545,-0.40559559949421925,121.39016207807822,121.4117378744108,26.256805837846105,-0.526961701607237,-5.49538997546808,18.024773367383847,8.766937765790747,0.621135924309797,0.3674790192223001,2.2884525006197407,-0.5715481097318218,1.7067581426740663,2.866889200545053,42.05105141718657,62.14961811667212,73.03109065195206,40.386673046112264,6705.340565370332,7057.767111347718,4.5200042724609375,0.18759174225398173,2.0179166359721017,0.3706776078370737,1.647239028135028,41.666666666666664,-10.618481306518294,-5.366126262126678,-5.252355044391616,59.4106427971694,62.34598799127494,59.4106427971694,,3.0660726689746287,66.93767491989469,0.13641258042959217,0.14395596273805564,-1.44000244140625,0.25392179179750296,0.2828709354065024,-0.028949143608999417,6.709999084472656,0.0,1.0,0.0,6.709999084472656,0.0,0.0,0.0,1.0,0.0,83.50288301,2.782183086424311,71.65324111,77.11980201337869,79.96491518517915,52.456043009293786,62.98371036920269,,,0.22238025763250402,0.20595533238143066,25.66509676520419,24.51960965152392,43.67533652239518,-30.775652634271555,153.7220080795636,152.15364487476367,152.8016099196214,147.8180963425409,147.8180963425409,147.8180963425409,152.45999908447266,152.2866668701172,153.22913343641628,151.2142467678062,138.1124973297119,132.81999588012695,152.84000396728516,149.22000122070312,170.52999877929688,153.41102325542522,149.5519066837104,154.2623304429945,152.66000366210938,152.4900016784668,153.32991981506348,151.90586601516824,153.10048332153423,146.40896938987572,1.0,146.40896938987572,,152.67262435928146,153.35206635968072,153.22066548665364,141.2559991219712,152.2866668701172,152.46228028451338,152.20000076293945,153.0754777302068,-0.009432812028151797,-0.009388462612883952,3.3552020696974263,-1.151814450291258,2.9712441338433186,147.2249984741211,147.2249984741211,0.4584162421601255,3.399451567360817,156.27753137935917,134.13532274674412,178.41974001197423,111.99311411412904,200.5619486445893,89.85090548151399,222.70415727720436,11.556270958831915,1.0105558873285163,43.98745318959846,147.79873455590652,150.3650071136485,153.1800048828125,1.0,0.12050247192382812,0.0,,155.6300048828125,0.02,1.0,0.2029998779296875,-1.0,0.2728003516719562,1.1008359648234676,0.7957155806272367,142.80999755859375,149.22000122070312,155.6300048828125,151.2142467678062,155.09189270668872,147.33660082892368,144.8907668596362,150.21336899479974,155.5359711299633,24.326952891772745,1.8491152910240263,4.839996337890625,34.921337497491,1.9199981689453125,1.5834726989453922,1.0,1.0,2.8600006103515625,0.6992458540661157,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,192.529998779297,139.690002441406,376.040008544922,77.5100021362305,56.4566688537598
177,2023-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,,,,,56.4266662597656
178,2023-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608730.0,102.6309,69.7,308.742,5.33,3.7,22679.255,,,,,56.7666664123535
179,2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601921.0,101.7126,79.0,309.685,5.33,3.7,22758.752,,,,,56.3800010681152
180,2024-01-02,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,149.92999267578125,47339400.0,152.75142778669084,151.63928440638952,148.7413330078125,143.47620025634765,,143.42913167443305,149.96899948120117,156.50886728796928,8.721626241945952,0.4970177680518597,52.88707683754495,2.4276613162672334,-0.3964876098573926,2.824148926124626,152.64199930826825,155.5622806862039,149.7217179303326,2.920281377935665,1.0,142.74519714495207,149.96899948120117,157.01270279070405,470796695.93615335,-4189021.8338958025,19.544492238881777,21.519691206968766,23.286169019076823,153.38681002754203,0.0,1.0,4.844174822639019,683921300.0,683921300.0,731260700.0,727719502.2588179,754170585.7804496,0.0,1.0,2.9760891841008004,0.0,50.0,50.0,2.893864366529017,0.0,0.0046026661567608596,-0.40350836937691453,103.5634546980748,100.72449616687648,-41.594258688806,-1.1569895925367022,-5.514850518465964,5.774153675089911,7.989478817449532,0.25330239463326554,0.0034020754996068538,1.0172514528191527,-2.9727540403449098,0.7009008847822122,1.7067581426740663,39.11265368783914,48.52328186462922,64.86182105617777,15.846203481532115,6095.75358697985,6955.1682669732945,-0.040008544921875,-0.549904808236768,1.9941221070645159,0.2775064631435904,1.7166156439209255,33.333333333333336,-8.642175841368738,-2.7118566375816977,-5.9303192037870405,63.69435447289787,59.19301760669828,,63.69435447289787,-0.026677698603871924,62.98640732922649,0.10471697082610978,0.13456203837986183,-2.010009765625,0.16450518408155354,0.24341568496485277,-0.07891050088329923,5.731666564941406,0.0,1.0,0.0,5.731666564941406,0.0,0.0,0.0,1.0,0.0,42.47071666,2.4276614046328007,35.82662056,65.0931731708489,74.47317255602634,30.612698787461706,50.17602955181244,,,0.2244392748997237,0.2100819791870428,22.921896128424986,24.291364862509784,46.97019389288165,-55.17919841887658,152.7017594972091,151.74934447494869,151.7098582874645,147.8180963425409,147.8180963425409,147.8180963425409,150.38500213623047,150.23333231608072,152.1123443757659,150.62569914923975,138.33750343322754,133.04500198364258,152.01000213623047,149.22000122070312,169.83999633789062,152.77387049360846,149.55358192906735,153.33751579536187,150.93499755859375,150.55999755859375,153.35404214262962,152.3092586943607,152.12159930546022,146.40896938987572,1.0,146.40896938987572,,152.97315257939536,151.89512230431805,153.16099904378254,141.50612619967944,150.23333231608072,152.85560336959253,150.15749740600586,151.8708420864334,-0.013317252487412825,-0.013228970207501023,3.347745408307096,-1.258778868210231,2.8769327799479165,147.4199981689453,147.4199981689453,0.49015099401255363,3.2395346028392833,156.56469350102898,134.42248486841393,178.70690213364404,112.28027623579885,200.84911076625912,90.1380676031838,222.99131939887417,10.494584442993073,0.36692297311069055,49.84151480394362,147.79873455590652,150.74450676849457,151.74000244140626,1.0,-1.861006927490223,0.0,,155.53800476074218,0.04,0.0,-0.11699981689453125,-1.0,0.26525816925052154,1.1093788218821072,0.8251491289726266,142.80999755859375,149.22000122070312,155.6300048828125,150.62569914923975,154.3586780878142,146.8927202106653,144.61069208152352,150.18638077394084,155.76206946635816,24.408585843818248,1.9301437390095155,6.77001953125,30.648943879539367,2.6399993896484375,1.6840942885361585,1.0,1.0,3.9900054931640625,0.9454563754241966,601921.0,101.7126,79.0,309.685,5.33,3.7,,185.639999389648,138.169998168945,370.869995117188,74.7600021362305,56.2000007629395
